2026-05-18 13:44:40,031 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-18 13:45:04,287 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-18 13:45:05,111 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-18 13:45:05,160 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-18 13:46:02,505 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-18 13:46:31,786 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-18 13:46:40,055 - pinecone.index - INFO - Querying index with top_k=3
2026-05-18 13:46:41,131 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-18 13:47:00,458 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-18 13:47:01,204 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-18 13:47:01,264 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-18 13:49:56,694 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-18 14:02:38,949 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-18 14:10:24,612 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-18 14:11:22,308 - pinecone.index - INFO - Querying index with top_k=3
2026-05-18 14:11:24,019 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-18 14:11:28,270 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-18 14:11:29,152 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-18 14:11:29,561 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-18 14:11:49,486 - pinecone.index - INFO - Querying index with top_k=3
2026-05-18 14:11:52,100 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-18 14:12:01,649 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-18 14:12:02,732 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-18 14:12:02,798 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 14:51:47,677 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-19 17:01:20,842 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-19 17:02:44,973 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 17:03:23,744 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:03:25,301 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:03:27,854 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:03:27,855 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 1.31 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:03:31,480 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:03:31,481 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 2.47 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:03:38,671 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:03:39,770 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:03:39,821 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 17:03:58,792 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:03:59,510 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:04:01,457 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:04:01,458 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 1.27 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:04:09,657 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:04:10,188 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:04:10,240 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 17:04:30,029 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:04:30,960 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:04:42,617 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:04:43,161 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:04:43,222 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 17:05:20,914 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:05:21,661 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:05:23,677 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:05:23,678 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 1.97 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:05:26,890 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:05:26,890 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 2.81 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:05:37,542 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:05:38,144 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:05:38,179 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 17:06:10,788 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:06:12,293 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:06:16,761 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:06:16,762 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 1.04 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:06:19,074 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:06:19,075 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 2.25 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:06:21,934 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:06:21,935 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 4.32 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:06:35,769 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:06:36,271 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:06:36,325 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 17:12:19,049 - pinecone.index - INFO - Querying index with top_k=3
2026-05-19 17:12:20,099 - google_genai.models - INFO - AFC is enabled with max remote calls: 10.
2026-05-19 17:12:23,053 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:12:23,054 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 1.93 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:12:28,363 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:12:28,364 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 2.82 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:12:35,575 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 503 Service Unavailable"
2026-05-19 17:12:35,576 - google_genai._api_client - INFO - Retrying google.genai._api_client.BaseApiClient._async_request_once in 4.2 seconds as it raised ServerError: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}.
2026-05-19 17:12:50,658 - httpx - INFO - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-19 17:12:51,464 - httpx - INFO - HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-05-19 17:12:51,516 - pinecone.index - INFO - Upserting 1 vectors into namespace ''
2026-05-19 22:11:28,367 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-19 22:11:41,663 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:03:12,632 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:04:17,487 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:04:35,802 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:05:16,290 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-19 23:07:06,548 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:31:09,237 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-19 23:32:03,577 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=None).
2026-05-19 23:40:58,039 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-19 23:41:08,169 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:41:36,578 - app.api.admin_routes - INFO - Ban: kullanýcý 2 (ilker123@gmail.com) turanakcnnofficial@gmail.com tarafýndan askýya alýndý.
2026-05-19 23:41:37,677 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:42:26,453 - app.api.admin_routes - INFO - Unban: kullanýcý 2 (ilker123@gmail.com) turanakcnnofficial@gmail.com tarafýndan aktif edildi.
2026-05-19 23:42:32,415 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:42:37,441 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:43:07,716 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:43:37,673 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:44:07,659 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-19 23:44:29,347 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:08:46,374 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-20 00:10:06,159 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-20 00:11:36,606 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-20 00:13:00,472 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:13:30,699 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:14:00,616 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:14:30,657 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:15:00,844 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:15:30,648 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:16:00,701 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:16:30,680 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:17:03,121 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:17:33,627 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:18:03,856 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:18:34,085 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:19:02,644 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:19:33,339 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:20:03,394 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:20:33,335 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:21:26,377 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:21:26,867 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:23:10,723 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-20 00:23:18,164 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:23:50,367 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:24:17,529 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:24:47,570 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:25:17,631 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:26:18,265 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:26:47,282 - app.api.admin_routes - ERROR - Activity feed okuma hatasý: 'utf-8' codec can't decode byte 0xfe in position 63: invalid start byte
2026-05-20 00:35:05,215 - app.main - INFO - Lunia AI Backend baþarýyla baþlatýldý.
2026-05-20 00:35:30,793 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-20 00:35:41,194 - app.api.admin_routes - ERROR - Activity feed veritabanýndan çekilirken hata oluþtu: (psycopg2.errors.UndefinedTable) relation "system_logs" does not exist
LINE 2: FROM system_logs LEFT OUTER JOIN users ON system_logs.user_i...
             ^

[SQL: SELECT system_logs.id AS system_logs_id, system_logs.user_id AS system_logs_user_id, system_logs.log_type AS system_logs_log_type, system_logs.details AS system_logs_details, system_logs.created_at AS system_logs_created_at, users.email AS users_email 
FROM system_logs LEFT OUTER JOIN users ON system_logs.user_id = users.id ORDER BY system_logs.created_at DESC 
 LIMIT %(param_1)s]
[parameters: {'param_1': 100}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-20 00:40:30,256 - app.api.auth_routes - INFO - Login: turanakcnnofficial@gmail.com baþarýyla giriþ yaptý (role_level=5).
2026-05-20 00:40:50,115 - app.api.admin_routes - ERROR - Activity feed veritabanýndan çekilirken hata oluþtu: (psycopg2.errors.UndefinedTable) relation "system_logs" does not exist
LINE 2: FROM system_logs LEFT OUTER JOIN users ON system_logs.user_i...
             ^

[SQL: SELECT system_logs.id AS system_logs_id, system_logs.user_id AS system_logs_user_id, system_logs.log_type AS system_logs_log_type, system_logs.details AS system_logs_details, system_logs.created_at AS system_logs_created_at, users.email AS users_email 
FROM system_logs LEFT OUTER JOIN users ON system_logs.user_id = users.id ORDER BY system_logs.created_at DESC 
 LIMIT %(param_1)s]
[parameters: {'param_1': 100}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-20 00:41:16,156 - app.api.admin_routes - ERROR - Activity feed veritabanýndan çekilirken hata oluþtu: (psycopg2.errors.UndefinedTable) relation "system_logs" does not exist
LINE 2: FROM system_logs LEFT OUTER JOIN users ON system_logs.user_i...
             ^

[SQL: SELECT system_logs.id AS system_logs_id, system_logs.user_id AS system_logs_user_id, system_logs.log_type AS system_logs_log_type, system_logs.details AS system_logs_details, system_logs.created_at AS system_logs_created_at, users.email AS users_email 
FROM system_logs LEFT OUTER JOIN users ON system_logs.user_id = users.id ORDER BY system_logs.created_at DESC 
 LIMIT %(param_1)s]
[parameters: {'param_1': 100}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-20 00:41:46,251 - app.api.admin_routes - ERROR - Activity feed veritabanýndan çekilirken hata oluþtu: (psycopg2.errors.UndefinedTable) relation "system_logs" does not exist
